"company_name","industry","address","phone","website","municipality","data_source","logo_url"
"TECTO STUDIO","Architecture firm","Tv. da Praia 1, 2805-193 Almada, Portugal","+351 962 520 975","http://www.logikevidence.com/","almada","Google Maps","https://www.google.com/s2/favicons?domain=logikevidence.com&sz=128"
"Plotarch Studio","Architecture firm","R. Dr. AntÃ³nio JosÃ© de Almeida 29B 3Âº 7, 2805-084 Almada, Portugal","+351 910 878 240","https://www.plotachstudio.com/","almada","Google Maps","https://www.google.com/s2/favicons?domain=plotachstudio.com&sz=128"
"Um Cem Arquitectura Lda","Architect","R. Maj. Castelino Pais 8 A, 2805-113 Almada, Portugal","+351 21 276 3196","https://umcem.pt/","almada","Google Maps","https://www.google.com/s2/favicons?domain=umcem.pt&sz=128"
"Arqar - CertificaÃ§Ã£o EnergÃ©tica","Architect","","","","almada","Google Maps",""
"ACArq.","Architect","R. AntÃ³nio Nobre 1D 3D, 2800-260 Almada, Portugal","+351 927 034 871","","almada","Google Maps",""
"Levantamentos arquitetonicos e topograficos","Architect","2855-202 Corroios, Portugal","+351 915 140 808","http://www.davfre.jimdofree.com/","almada","Google Maps","https://www.google.com/s2/favicons?domain=davfre.jimdofree.com&sz=128"
"M3M Arquitetura","Architect","Av. 25 de Abril de 1974 41A, 2800-303 Almada, Portugal","+351 913 122 416","http://m3m.pt/","almada","Google Maps","https://www.google.com/s2/favicons?domain=m3m.pt&sz=128"
"Martina Arch | Lisboa","Architect","PraÃ§a, Largo Adelino Amaro da Costa 8 2ÂºD, 1100-006 Lisboa","924 234 507","https://www.martinaarch.com/","almada","Google Maps","https://www.google.com/s2/favicons?domain=martinaarch.com&sz=128"
"ARCHFACTOR, LDA.","Architect","R. Ramiro FerrÃ£o 29, 2805-356 Almada, Portugal","+351 21 193 7458","http://www.archfactor.com/","almada","Google Maps","https://www.google.com/s2/favicons?domain=archfactor.com&sz=128"
"Arquitecturamais Almada","Architect","Parque TecnolÃ³gico Mutela Edf.3, Gabinetes R207 2804- 537, 2804-537 Almada, Portugal","+351 21 084 7849","","almada","Google Maps",""
"Catarina Reis | Arquitetura, Design de Interiores e Planeamento","Architecture firm","Estr. Algazarra 39, 2810-015 Almada, Portugal","+351 913 030 443","https://www.linkedin.com/in/catarina-amaral-dos-reis-426823160/","almada","Google Maps","https://www.google.com/s2/favicons?domain=linkedin.com&sz=128"
"Diviprojecto-projectos E DivisÃ£o De EspaÃ§os, Lda.","Architect","R. Joaquim Pires Jorge 9, 2810-083 Almada, Portugal","+351 21 250 9610","","almada","Google Maps",""
"SNA Arquitetura LDA","Architecture firm","R. Torcato JosÃ© Clavine 3, Almada, Portugal","+351 21 274 8273","http://www.salvadorneto.com/","almada","Google Maps","https://www.google.com/s2/favicons?domain=salvadorneto.com&sz=128"
"Arquiqual","Architect","R. Cidade de Amadora 6, 2855-118 Corroios, Portugal","+351 21 253 4688","http://www.arquiqual.com/","almada","Google Maps","https://www.google.com/s2/favicons?domain=arquiqual.com&sz=128"
"Tiago Salvador - Arquitectos","Architecture firm","Rua da Judiaria 14, 2800-125 Almada, Portugal","","","almada","Google Maps",""
"Carlos Alberto Gomes","Architecture firm","R. Ramiro FerrÃ£o 26 r/c, 2805-346 Almada, Portugal","+351 21 274 8073","","almada","Google Maps",""
"Casa Viva Obras","Architect","Rua das Flores 16 2 2Âº Dto, 2810-217 Almada, Portugal","+351 914 035 242","http://www.casavivaobras.pt/","almada","Google Maps","https://www.google.com/s2/favicons?domain=casavivaobras.pt&sz=128"
"Quali+ Consultoria - Sede - Estudos e Sistemas de Qualidade ,lda","Architect","Rua Dr. AntÃ³nio Elvas 14, 1.Âº- Laranjeiro, 2810-164 Almada, Portugal","+351 21 073 8885","","almada","Google Maps",""
"KM-DESIGNER DE INTERIORES, LDA","Architect","Av. 25 de Abril 5B, 2855-725 Corroios, Portugal","+351 910 528 445","https://km-designdeinteriores.com/contacto","almada","Google Maps","https://www.google.com/s2/favicons?domain=km-designdeinteriores.com&sz=128"
"EspaÃ§o Escrito, Arquitectura, Lda.","Architect","","+351 963 364 655","https://espacoescrito.weebly.com/","almada","Google Maps","https://www.google.com/s2/favicons?domain=espacoescrito.weebly.com&sz=128"
"Virtual Projectos-arquitectura Engenharia Lda","Architect","Av. 25 de Abril 64, 2855-591 Corroios, Portugal","+351 21 255 2315","","almada","Google Maps",""
"Kali Group","Architectural designer","","+351 933 959 746","https://funerariavoa.pt/contactos/","almada","Google Maps","https://www.google.com/s2/favicons?domain=funerariavoa.pt&sz=128"
"Gabinete de Arquitetura Lisboa - spacelovers","Architect","CalÃ§ada da Tapada 67 2E, 1300-546 Lisboa, Portugal","+351 969 010 330","https://spacelovers.pt/","almada","Google Maps","https://www.google.com/s2/favicons?domain=spacelovers.pt&sz=128"
"Vizual EstÃºdio - Arquitectura","Architect","","+351 912 688 608","https://www.vizualestudio.pt/","almada","Google Maps","https://www.google.com/s2/favicons?domain=vizualestudio.pt&sz=128"
"Sidney Quintela Architecture + Urban Planning","Architect","Cais do GÃ¡s ArmazÃ©m H, 1200-109 Lisboa, Portugal","+351 21 091 2140","http://www.sidneyquintela.com/","almada","Google Maps","https://www.google.com/s2/favicons?domain=sidneyquintela.com&sz=128"
"UO Almada Atelier","Architecture firm","","+351 21 276 5464","https://urbanobras.pt/","almada","Google Maps","https://www.google.com/s2/favicons?domain=urbanobras.pt&sz=128"
"Arquitectos Ribeiro Ramos","Architect","Av. Dom LuÃ­s I 41 4dto, 2610-053 Amadora, Portugal","+351 938 448 690","","amadora","Google Maps",""
"ErgoDesign","Architect","Rua Elias Garcia, NÂº362 D, Piso 3 Sala 3, 2700-337 Amadora, Portugal","+351 21 150 5423","http://www.ergodesign.pt/","amadora","Google Maps","https://www.google.com/s2/favicons?domain=ergodesign.pt&sz=128"
"Sacramento Campos Projectos e ServiÃ§os, S.A.","Architect","Estrada do Zambujal nÂº 38A, 2610-294 Amadora, Portugal","+351 21 301 9926","http://www.scps.pt/","amadora","Google Maps","https://www.google.com/s2/favicons?domain=scps.pt&sz=128"
"Barata-Feyo & Associados","Architect","R. Pinheiro Borges 22B, 2610-140 Amadora, Portugal","+351 21 471 4003","http://www.bfassoc.pt/","amadora","Google Maps","https://www.google.com/s2/favicons?domain=bfassoc.pt&sz=128"
"Pedro Almeida Carvalho,arquitecto-projectos,consultoria E FormaÃ§Ã£o Em ConstruÃ§Ã£o Civil Lda","Architect","Av. D. LuÃ­s I, 15, cv dta, Alfragide, 2610-055 Amadora, Portugal","+351 21 301 2843","http://www.pacarq.com/","amadora","Google Maps","https://www.google.com/s2/favicons?domain=pacarq.com&sz=128"
"9 Squares Visualization","Architecture firm","Av. JoÃ£o Paulo II 6, Damaia, 2720-811 Amadora, Portugal","+351 917 979 802","https://www.9squaresviz.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=5248260954292117050","amadora","Google Maps","https://www.google.com/s2/favicons?domain=9squaresviz.com&sz=128"
"Jardins do PaÃ§o - Arquitectura Paisagista, S.A.","Landscape architect","Estr. de Alfragide 67, 2610-008 Amadora, Portugal","+351 21 471 5757","https://jardinsdopaco.pt/","amadora","Google Maps","https://www.google.com/s2/favicons?domain=jardinsdopaco.pt&sz=128"
"Wteam","Architecture firm","Rua das Fontainhas 51-51-A, sala 2.34 e 2.35, Marmar VI, 2700-391 Amadora, Portugal","+351 928 159 165","http://wteam.pt/","amadora","Google Maps","https://www.google.com/s2/favicons?domain=wteam.pt&sz=128"
"ERGOPROJECT-ARQUITECTURA & ENGENHARIA ASSOCIADOS LDA","Architect","EdifÃ­cio Amadora Trade Center, Rua Dona InÃªs de Castro NÂº 17C Sala 5, R. Dona InÃªs de Castro 17, 2720-193 Amadora, Portugal","+351 21 150 5423","","amadora","Google Maps",""
"ITEM BY ITEM","Architecture firm","Centro Comercial Colina do Sol, Praceta Manuela Porto 1 Loja 5, 2650-191 Amadora, Portugal","+351 965 510 163","https://www.itembyitem.pt/","amadora","Google Maps","https://www.google.com/s2/favicons?domain=itembyitem.pt&sz=128"
"Grupo MG","Interior architect office","Rua Espregueira Mendes 8, Damaia, 2720-076 Amadora, Portugal","+351 21 496 2557","","amadora","Google Maps",""
"Miranda Studio 3D","Architect","","","","amadora","Google Maps",""
"Ã“scar Knoblich-arquitectura Paisagista,planeamento E Consultoria Ambiental Sociedade Unipessoal Lda","Landscape architect","R. do Cerrado das Oliveiras 12 loja12A, 2720-096 Amadora, Portugal","+351 21 471 6435","","amadora","Google Maps",""
"Arq. AntÃ³nio TeodÃ³sio Ferreira","Architect","PraÃ§a Augusto Cabrita, 2610-288 Amadora, Portugal","+351 919 035 399","http://www.arqaf.pt/","amadora","Google Maps","https://www.google.com/s2/favicons?domain=arqaf.pt&sz=128"
"Atelier AV","Architecture firm","","+351 965 355 465","","amadora","Google Maps",""
"TomÃ¡s Salles Arquitectos","Architect","R. Miguel Torga nÂº2C Piso 3, Loja 14, 2610-086 Amadora, Portugal","","http://www.salles.pt/","amadora","Google Maps","https://www.google.com/s2/favicons?domain=salles.pt&sz=128"
"92 Arquitectos Alfragide","Architect","R. do Cerrado das Oliveiras 12 r/c B, 2610-035 Amadora, Portugal","+351 21 472 0800","https://www.92arquitectos.pt/","amadora","Google Maps","https://www.google.com/s2/favicons?domain=92arquitectos.pt&sz=128"
"Polyline - Arquitetura e Engenharia","Architect","Av. Q.ta Grande N.Âº 22 Loja 25, 2610-161 Amadora, Portugal","+351 925 448 484","","amadora","Google Maps",""
"CSP Group","Architect","R. Henrique Paiva Couceiro 10 Sala 39, 2700-453 Amadora, Portugal","+351 928 121 507","https://cspgroup.pt/","amadora","Google Maps","https://www.google.com/s2/favicons?domain=cspgroup.pt&sz=128"
"GRAU+ | Arquitectura e Urbanismo","Architect","","+351 918 063 607","https://www.instagram.com/grau.mais/","amadora","Google Maps","https://www.google.com/s2/favicons?domain=instagram.com&sz=128"
"CURVA ASSIMÃ‰TRICA, LDA","Architecture firm","","+351 911 595 647","https://www.linkedin.com/in/curva-assimetrica/","amadora","Google Maps","https://www.google.com/s2/favicons?domain=linkedin.com&sz=128"
"BFA - Bruno e Filipe, Arquitectos e Associados, Lda.","Architect","PCT das Gaias 10, 2610-081 Buraca, Portugal","+351 21 938 4036","http://www.bfa.pt/","amadora","Google Maps","https://www.google.com/s2/favicons?domain=bfa.pt&sz=128"
"Arqma arquitectura","Architect","","+351 961 900 808","","amadora","Google Maps",""
"Small is BIG","Architect","","","https://www.smallisbig.pt/","amadora","Google Maps","https://www.google.com/s2/favicons?domain=smallisbig.pt&sz=128"
"Libat Garden","Interior architect office","R. Pinheiro Borges, 2610-140 Amadora, Portugal","+351 967 392 431","","amadora","Google Maps",""
"Photorealistic 3D renderings & animations for architects, developers & real estate in Lisbon.","Architectural designer","","+351 917 979 802","https://www.9squaresviz.com/","amadora","Google Maps","https://www.google.com/s2/favicons?domain=9squaresviz.com&sz=128"
"Third Skin - Architecture Agency","Architect","","","https://thirdskinarchitecture.com/feasibilitycall","amadora","Google Maps","https://www.google.com/s2/favicons?domain=thirdskinarchitecture.com&sz=128"
"Arrudarq, Lda","Architecture firm","R. Heliodoro Salgado 16 1 Fte, 2630-242 Arruda dos Vinhos, Portugal","+351 263 098 943","http://www.arrudarq.pt/","Arruda_dos_Vinhos","Google Maps","https://www.google.com/s2/favicons?domain=arrudarq.pt&sz=128"
"FMJPC Arquitetura e Design","Architect","Rua Nossa Senhora da ConceiÃ§Ã£o Centro Empresarial de A-do-MourÃ£o, FraÃ§Ã£o D, 2630-506 Arruda dos Vinhos, Portugal","+351 912 048 030","http://www.fmjpc.com/","Arruda_dos_Vinhos","Google Maps","https://www.google.com/s2/favicons?domain=fmjpc.com&sz=128"
"FESTO - GABINETE DE ARQUITECTURA,PLANEAMENTO E CONSULTADORIA IMOBILIÃRIA LDAâ€Ž","Architect","Tv. dos Quintais 6, 2830-400 Barreiro, Portugal","+351 21 207 1624","http://www.festoarquitectura.com/","barreiro","Google Maps","https://www.google.com/s2/favicons?domain=festoarquitectura.com&sz=128"
"SFRG Architects","Architecture firm","R. Miguel Pais 121A3, 2830-356 Barreiro, Portugal","","http://www.sfrg.pt/","barreiro","Google Maps","https://www.google.com/s2/favicons?domain=sfrg.pt&sz=128"
"Juliana Batista - Arquitectura e Design de Interiores","Architect","Barreiro PT, PraÃ§a Eduardo JosÃ© de Almeida Fernandes 6B, 2835-337 Lavradio, Portugal","+351 21 155 1706","http://www.julianabatista.pt/","barreiro","Google Maps","https://www.google.com/s2/favicons?domain=julianabatista.pt&sz=128"
"ECOARQ - Arquitectura e CertificaÃ§Ã£o EnergÃ©tica, Lda","Architect","Av. Alfredo da Silva 14, 2830-302 Barreiro, Portugal","+351 21 086 5313","https://www.facebook.com/Ecoarq-Arquitectura-e-Sustentabilidade-Energ%C3%A9tica-163820547060627/","barreiro","Google Maps","https://www.google.com/s2/favicons?domain=facebook.com&sz=128"
"Progesto-Gabinete Tecnico De GestÃ£o Arquitectura E Planeamento, Lda.","Architect","Av. Alfredo da Silva 27, 2830-346 Barreiro, Portugal","+351 21 599 7799","http://www.miguelamadoarquitectos.pt/","barreiro","Google Maps","https://www.google.com/s2/favicons?domain=miguelamadoarquitectos.pt&sz=128"
"PENDENTE - estudos e projectos","Architect","Avenida da RepÃºblica 9 1Âº esq, 2830-305 Barreiro, Portugal","+351 913 944 395","","barreiro","Google Maps",""
"Bruno Barreiro Arq&Design","Architect","Av. SÃ£o LourenÃ§o n.Âº 13, 3770-018 Bustos, Portugal","+351 913 603 665","","barreiro","Google Maps",""
"Miguel Amado Arquitectos (Sede)","Architect","R. Ãlvaro Velho 9, 2830-327 Barreiro, Portugal","+351 21 599 7799","http://www.miguelamadoarquitectos.pt/","barreiro","Google Maps","https://www.google.com/s2/favicons?domain=miguelamadoarquitectos.pt&sz=128"
"Lusoplan-estudos E Projectos Lda.","Architect","R. Miguel Bombarda 16, 2830-355 Barreiro, Portugal","+351 21 207 1800","","barreiro","Google Maps",""
"LA-ArchStudio","Architect","R. Santa Teresinha 17C, 2840-399 Seixal, Portugal","+351 968 112 842","http://www.la-archstudio.com/","barreiro","Google Maps","https://www.google.com/s2/favicons?domain=la-archstudio.com&sz=128"
"PROJEPERTE","Architecture firm","R. Prof. Egas Moniz 34, 2830-357 Barreiro, Portugal","+351 21 088 0040","","barreiro","Google Maps",""
"Mariana Rocha Pires Arquitectura integrativa","Architect","R. Duarte Pacheco Pereira, 2830-192 Palhais, Portugal","+351 934 883 599","https://marianarochapires.pt/","barreiro","Google Maps","https://www.google.com/s2/favicons?domain=marianarochapires.pt&sz=128"
"Miguel Amado Arquitectos","Architect","R. Nova do Almada 59, 1200-102 Lisboa, Portugal","+351 21 599 7799","http://www.miguelamadoarquitectos.pt/","barreiro","Google Maps","https://www.google.com/s2/favicons?domain=miguelamadoarquitectos.pt&sz=128"
"ARQ.CASTELA _Arquitectura & Enhenharia Lda","Architect","","+351 968 070 438","","barreiro","Google Maps",""
"Rui Viola Arquitecto, Lda","Architect","PraÃ§a JosÃ© Pereira de Carvalho, 2540-044 Bombarral, Portugal","+351 262 604 095","","mafra","Google Maps",""
"Nora - Arquitetura Paisagista, Lda","Landscape architect","Largo Nossa Sra. da PurificaÃ§Ã£o 15, FamÃµes, 2540-189 Bombarral, Portugal","+351 932 775 282","","mafra","Google Maps",""
"Cadaval-SolÃ  Morales","Architect","Avenir #1a ppal 1a, 08006 Barcelona, Spain","+34 934 14 37 14","http://www.ca-so.com/","mafra","Google Maps","https://www.google.com/s2/favicons?domain=ca-so.com&sz=128"
"Manuel Tojal Architects","Architect","R dos HerÃ³is da Grande Guerra 33 LJ - R/C, 2500-215 Caldas da Rainha, Portugal","+351 262 603 100","http://www.manuelcachaotojal.com/","mafra","Google Maps","https://www.google.com/s2/favicons?domain=manuelcachaotojal.com&sz=128"
"Broadway Malyan","Architect","EstaÃ§Ã£o do Rossio, Largo do Duque de Cadaval 17 1.Âº Esq, 1200-160 Lisboa, Portugal","+351 21 321 9440","http://www.broadwaymalyan.com/","mafra","Google Maps","https://www.google.com/s2/favicons?domain=broadwaymalyan.com&sz=128"
"David Ferreira","Architect","R. Bernardo Martins 43, 2550-380, Portugal","+351 915 140 808","http://www.davfre.jimdofree.com/","mafra","Google Maps","https://www.google.com/s2/favicons?domain=davfre.jimdofree.com&sz=128"
"Urban Obras Cascais CS","Architecture firm","Av. 25 de Abril 805 1Âº B, 2750-514 Cascais, Portugal","+351 21 592 4641","http://www.urbanobras.pt/","cascais","Google Maps","https://www.google.com/s2/favicons?domain=urbanobras.pt&sz=128"
"LCAS Architecture","Architect","R. AntÃ³nio da Silva 31 R/C Esq, 2750-101 Cascais, Portugal","+351 21 052 0881","https://www.lcas.pt/","cascais","Google Maps","https://www.google.com/s2/favicons?domain=lcas.pt&sz=128"
"AtelierAP","Architect","Av. 25 de Abril 127, 2750-513 Cascais, Portugal","+351 21 486 1032","http://atelierap.pt/","cascais","Google Maps","https://www.google.com/s2/favicons?domain=atelierap.pt&sz=128"
"Monark Lda","Architecture firm","Av. 25 de Abril 1011 llote 69, 2750-512 Cascais, Portugal","+351 935 370 286","https://www.instagram.com/monarkarchitecturedesign/","cascais","Google Maps","https://www.google.com/s2/favicons?domain=instagram.com&sz=128"
"JoÃ£o Pedro Quaresma- Arquiteto, Certified Passive House Designer","Architect","A Rua D JosÃ© de AvilÃªz 141, Bloco B 1Âº, Dt, 2750-398 Cascais, Portugal","+351 969 025 969","http://www.nurture-ad.pt/","cascais","Google Maps","https://www.google.com/s2/favicons?domain=nurture-ad.pt&sz=128"
"Gil GraÃ§a - Arquitectos Associados, Lda.","Architect","Av. 25 de Abril 184 1ÂºA, 2750-511 Cascais, Portugal","+351 21 486 1011","","cascais","Google Maps",""
"Ivan Rezende","Architect","R. de Sant'Ana 109, 2750-642 Cascais, Portugal","+351 939 687 196","http://www.ivanrezendearquitetura.com/","cascais","Google Maps","https://www.google.com/s2/favicons?domain=ivanrezendearquitetura.com&sz=128"
"Unique Projects","Architect","R. EstrelÃ­cias 107, 2750-228 Cascais, Portugal","+351 917 604 939","https://uniqueprojects.pt/","cascais","Google Maps","https://www.google.com/s2/favicons?domain=uniqueprojects.pt&sz=128"
"Margarida Lacerda-arquitectura E Design Lda","Architect","Av. da Venezuela 471, 2750-642 Cascais, Portugal","+351 21 464 7231","http://margaridalacerda.com/","cascais","Google Maps","https://www.google.com/s2/favicons?domain=margaridalacerda.com&sz=128"
"PROJECTAR - Arquitectos Associados","Architect","R. da Dourada nÂº12 1ÂºC, 2750-197 Cascais, Portugal","+351 21 486 5509","http://www.projectar.net/","cascais","Google Maps","https://www.google.com/s2/favicons?domain=projectar.net&sz=128"
"juaw.arquitectura","Architect","R. Santo AndrÃ© n128 1o, 2750-122 Cascais, Portugal","+351 916 228 333","http://juaw.net/","cascais","Google Maps","https://www.google.com/s2/favicons?domain=juaw.net&sz=128"
"oto arquitectos - Otoarq, Lda.","Architect","Beco Torto 10A, 2750-505 Cascais, Portugal","+351 21 383 0260","http://www.oto.pt/","cascais","Google Maps","https://www.google.com/s2/favicons?domain=oto.pt&sz=128"
"Hartmann Associados-arquitectura E Design Lda","Architect","Av. Mal. Carmona 124, 2750-642 Cascais, Portugal","+351 21 483 0889","http://www.hartmannassociados.com/","cascais","Google Maps","https://www.google.com/s2/favicons?domain=hartmannassociados.com&sz=128"
"Claudio Figueiredo Arquitectura E Artes Visuais, Lda.","Architect","Av. Infante Dom Henrique 514, 2750-156 Cascais, Portugal","+351 21 486 3494","","cascais","Google Maps",""
"NEOPOLIS, arquitectura","Architect","R. Cap. Rei Vilar 378 Anexo, 2755-547 Alcabideche, Portugal","","","cascais","Google Maps",""
"TRANSFORMA, Projectos, ConstruÃ§Ã£o, ImobiliÃ¡rio","Architect","Av. 25 de Abril 805, 2750-514 Cascais, Portugal","+351 21 806 0599","http://www.transforma.pt/","cascais","Google Maps","https://www.google.com/s2/favicons?domain=transforma.pt&sz=128"
"AQT arquitectos","Architecture firm","r/c B, R. JoÃ£o Infante 50, Cascais, Portugal","+351 21 482 8470","https://www.arquitronica.pt/","cascais","Google Maps","https://www.google.com/s2/favicons?domain=arquitronica.pt&sz=128"
"Arquitronica - Arquitectura E Consultoria, Lda.","Architect","R. JoÃ£o Infante 78, 2750-169 Cascais, Portugal","+351 21 482 8470","http://www.arquitronica.pt/","cascais","Google Maps","https://www.google.com/s2/favicons?domain=arquitronica.pt&sz=128"
"ARQ1TO1 - Rosario Alas Architecture & Interiors","Interior architect office","avenida nossa senhora cabo 101 Casa da guia - Sala nÂº 5, 2750-374 Cascais, Portugal","+351 933 107 849","http://www.arq1to1.com/","cascais","Google Maps","https://www.google.com/s2/favicons?domain=arq1to1.com&sz=128"
"Lugar Vivo","Architect","Av. Eng. Adelino Amaro da Costa 189 loja c, 2750-279 Cascais, Portugal","+351 21 441 7065","http://www.lugarvivo.pt/","cascais","Google Maps","https://www.google.com/s2/favicons?domain=lugarvivo.pt&sz=128"
"AXIS Studio Arquitetura Lda","Architect","DNA Cascais, R. Cruz de Popa EscritÃ³rio 20, 2645-449 Alcabideche, Portugal","+351 919 499 837","","cascais","Google Maps",""
"Ghf-gabinete De Arquitectura, Lda.","Architect","Av. Valbom 28 1Âº dtÂº, 2750-508 Cascais, Portugal","+351 21 483 3792","","cascais","Google Maps",""
"pele atelier","Architecture firm","R. do Farol 349, 2750-341 Cascais, Portugal","","https://peleatelier.com/","cascais","Google Maps","https://www.google.com/s2/favicons?domain=peleatelier.com&sz=128"
"Naturethos","Architect","R. Freitas Reis 26B, 2750-642 Cascais, Portugal","","","cascais","Google Maps",""
