company_name;industry;address;phone;website;municipality;data_source
SGA_Sylvain GRASSET Architecture;Architect;R. Nova de São Mamede 7 2Dto, 1250-172 Lisboa, Portugal;+351 963 770 946;http://www.sylvaingrasset.com/;lisbon;Google Maps
A+Architecture;Architecture firm;Rua da Bela Vista à Graça 31A, 1170-054 Lisboa, Portugal;+351 917 799 111;https://www.a-architecture.org/home;lisbon;Google Maps
LUPAstudio;Architect;R. Bernardo Lima 35 5ºA, 1150-075 Lisboa, Portugal;+351 21 401 5263;http://www.lupa-studio.com/;lisbon;Google Maps
LOA-D | Lisbon Office for Architecture and Design;Architecture firm;R. do Salitre 175 RC Dto, 1250-204 Lisboa, Portugal;+351 914 322 244;https://www.loa-d.com/;lisbon;Google Maps
VOLUME - Architecture Lisbon Studio;Architect;R. de Santa Catarina 12, 1200-402 Lisboa, Portugal;+351 936 451 725;https://www.volume.com.pt/;lisbon;Google Maps
Silva Dias Arquitectos;Architect;Rua 2 da Matinha, Lt A, 5º andar, Armazém B, Lisbon, 1950-073 Lisboa, Portugal;+351 21 842 9420;http://silvadias-arquitectos.com/;lisbon;Google Maps
AURORA ARQUITECTOS;Architect;Av. Duque de Loulé 95 2º Drt, 1050-089 Lisboa, Portugal;+351 21 354 0530;http://www.aurora.com.pt/;lisbon;Google Maps
HUMBERTO CONDE ARQUITECTOS;Architect;Edifício Aviz, Av. Fontes Pereira de Melo 35 4 J, 1050-118 Lisboa, Portugal;+351 21 387 6169;http://www.humbertoconde.com/;lisbon;Google Maps
KEMA studio;Architect;R. do Alecrim 47 3ºA, 1200-028 Lisboa, Portugal;+351 912 662 400;http://www.kema.pt/contacto/;lisbon;Google Maps
Bak Gordon Architects;Architect;R. do Alecrim 19A, 1200-014 Lisboa, Portugal;+351 21 347 1107;http://www.bakgordon.com/;lisbon;Google Maps
São Bento Palace;State parliament;Praça da Constituição de 1976, 1200-619 Lisboa, Portugal;+351 21 391 9000;https://www.parlamento.pt/;lisbon;Google Maps
EMMA;Architect;R. Camilo Castelo Branco 4 piso 3, 1150-084 Lisboa, Portugal;;http://www.emmarquitectos.com/;lisbon;Google Maps
Atelier 66;Architect;R. Marcos Portugal 18 D, 1200-258 Lisboa, Portugal;+351 21 397 1179;http://www.atelier66.pt/;lisbon;Google Maps
Terra Incógnita;Sailing school;Doca de Santo Amaro armazém 17, 1350-353 Lisboa;936 992 560;http://www.terraincognita.pt/;lisbon;Google Maps
Gonçalo Byrne-arquitectos Lda;Architect;R. da Escola Politécnica 285, 1250-101 Lisboa, Portugal;+351 21 380 4190;http://www.goncalobyrnearquitectos.com/;lisbon;Google Maps
GAVINHO;Architect;Praça da Alegria 66A, 1250-096 Lisboa, Portugal;+351 21 587 7391;http://www.by-gavinho.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=12805192461665994954;lisbon;Google Maps
Almeida Fernandes Arquitectura & Design (ALFA);Architecture firm;R. de Sant'Ana à Lapa 67, 1200-797 Lisboa, Portugal;+351 910 711 839;https://www.almeidafernandes.pt/;lisbon;Google Maps
João Carmo Simões ARCHITECTURE / JCS arch+;Architecture firm;R. Rodrigues Sampaio 97 2.º Andar, 1150-279 Lisboa, Portugal;+351 21 099 2319;http://www.jcs.archi/;lisbon;Google Maps
cfarquitetos;Architect;R. Correia Teles 31 3º Esq, 1350-093 Lisboa, Portugal;+351 916 053 472;https://cfarquitetos.carbonmade.com/;lisbon;Google Maps
wonderstudio: arquitetura & design de interiores;Architect;R. Sampaio e Pina 12 R/C, 1070-249 Lisboa, Portugal;+351 21 584 8356;https://wonderstudio.pt/pages/contactos;lisbon;Google Maps
DZINE & Co;Interior architect office;R. das Janelas Verdes, Antigo Convento dos Marianos Galeria 6A, 1200-690 Lisboa, Portugal;+351 21 242 7934;http://dzine.pt/;lisbon;Google Maps
João Tiago Aguiar arquitectos;Architect;Rua da Emenda 111 2º Esq, 1200-169 Lisboa, Portugal;+351 21 342 0546;http://www.joaotiagoaguiar.com/;lisbon;Google Maps
António Costa Lima Arquitectos;Architect;Av. 24 de Julho 4B Armazém 4, 1200-480 Lisboa, Portugal;+351 21 343 2868;http://www.antoniocostalima.com/;lisbon;Google Maps
santa bárbara arquitectos;Architect;R. Santa Bárbara 46, 1150-289 Lisboa, Portugal;+351 918 782 738;http://www.a-sb.pt/;lisbon;Google Maps
Falcão de Campos;Architect;Tv. do Marquês de Sampaio 10, 1200-262 Lisboa, Portugal;+351 21 395 0988;http://www.falcaodecampos.pt/;lisbon;Google Maps
RAR.STUDIO;Architecture firm;Calçada da Cruz da Pedra Lote L loja A, 1900-173 Lisboa, Portugal;+351 21 813 1057;http://www.rar-studio.com/;lisbon;Google Maps
TERNULLOMELO Architects;Architect;Av. Bombeiros Voluntários de Algés 37A, 1495-025 Algés, Portugal;+351 21 053 4355;http://www.ternullomelo.com/;lisbon;Google Maps
CAMPO Arquitectura;Architect;R. Ruben A. Leitão 2B, 1200-329 Lisboa, Portugal;+351 910 518 747;http://campoarquitectura.com/;lisbon;Google Maps
Conde Paradela Architects;Architect;Praça João do Rio 8 RC dto, 1000-180 Lisboa, Portugal;;http://condeparadela.com/;lisbon;Google Maps
Atelier Central Arquitectos;Architecture firm;Rua Ricardo Espírito Santo nº 9 cv. dta., 1200-790 Lisboa, Portugal;+351 21 393 1240;http://www.ateliercentral.pt/;lisbon;Google Maps
PREMISSA atelier de arquitetura;Architect;Praça da Figueira 7 2.º Esq.º, 1100-240 Lisboa, Portugal;+351 934 776 643;http://www.premissa.pt/;lisbon;Google Maps
LxDesign;Interior Decorator;R. Pinheiro Chagas 88B, 1050-180 Lisboa, Portugal;+351 21 715 0268;https://lxdesign.pt/lojas/;lisbon;Google Maps
ARCHWAY | arquitetos & criadores;Architect;R. Quintinha 80, 1200-368 Lisboa, Portugal;+351 21 197 4392;http://www.archway.pt/;lisbon;Google Maps
Frederica Pereira - Arquitectura/Remodelações. 15 anos de Experiência;Architecture firm;R. Manuel Soares Guedes, 1170-200 Lisboa, Portugal;+351 936 268 603;https://fredericaarchitect.as.me/;lisbon;Google Maps
Martina Arch | Lisboa;Architect;Praça, Lgo Adelino Amaro da Costa 8 2ºD, 1100-006 Lisboa, Portugal;+351 924 234 507;https://www.martinaarch.com/;lisbon;Google Maps
Monstera;Construction company;R. Castilho 44 5º andar, 1250-091 Lisboa, Portugal;+351 939 783 024;http://www.monstera.pt/;lisbon;Google Maps
Teatro Nacional de São Carlos;Concert hall;R. Serpa Pinto 9, 1200-442 Lisboa, Portugal;+351 21 325 3000;http://tnsc.pt/;lisbon;Google Maps
meta.atelier;Architecture firm;Av. Alm. Gago Coutinho 55A, 1700-027 Lisboa, Portugal;+351 916 050 285;https://www.metaatelier.com/;lisbon;Google Maps
Atelier 106, arquitectura e decoração Lda.;Architect;Av. António Augusto de Aguiar 179, 1050-015 Cave, Portugal;+351 917 117 526;http://www.atelier106.pt/;lisbon;Google Maps
A.As - Arquitectos Associados;Architect;Calçada de Salvador Correia de Sá 25, 1200-397 Lisboa, Portugal;+351 21 347 4207;https://www.aas.pt/;lisbon;Google Maps
Bemposta Palace;Historical landmark;Capela do Paço da Bemposta, Paço da Rainha 30, 1150-065 Lisboa, Portugal;;;lisbon;Google Maps
APPARATUS ARCHITECTS;Architecture firm;R. Carlos Calisto 5, 1400-043 Lisboa, Portugal;+351 21 157 4272;http://apparatusarch.com/;lisbon;Google Maps
MASSLAB Lisboa;Architecture firm;R. de São Marçal 170, 1200-423 Lisboa, Portugal;+351 22 017 8786;https://www.masslab.pt/;lisbon;Google Maps
