company_name;address;phone;website;municipality;general_summary;portfolio;data_source;company_url;scraped_city;scraped_at
"Fragmentos";"Lisbon, Portugal";"";"http://www.fragmentos.pt/en/";"Lisbon";"Fragmentos is a collective of four architects Duarte Pinto Coelho, Marcus Cerdeira, Miguel Santos and Pedro Silva Lopes. For over two decades we have been designing the most ambitious and challenging architectural works. Every project, from a residential building to a masterplan, reflects our determination and commitment within which we dedicate ourselves to the challenges set before us. Headquartered in Lisbon, our studio has spread to Chile and Angola in an effort to connect cities and to promote diverse thinking. In 2019, believing that architecture and engineering are best achieved in close collaboration, we have expanded our services to drive the whole design process.";"Floene: https://archello.com/project/floene | Victor Cordon: https://archello.com/project/victor-cordon | Possidónio 37: https://archello.com/project/possidonio-37 | Palácio da Anunciada: https://archello.com/project/palacio-da-anunciada | Auchan Bayview: https://archello.com/project/auchan-bayview | António Granjo: https://archello.com/project/antonio-granjo | Prazeres 37: https://archello.com/project/prazeres-37 | Quake Museum: https://archello.com/project/quake-museum";"Archello";"https://archello.com/brand/fragmentos";"Lisbon";"2025-11-02T14:32:02.261537"
"Settanta7";"";"+39 0299250597";"https://settanta7.com/";"Lisbon";"Settanta7 is an architectural firm founded in 2009 by Daniele Rangone and Elena Rionda, which currently counts 12 partners and over 130 collaborators across five offices: Milan, Turin, Tirana, Lyon, and Lisbon.
Settanta7 promotes inclusive and accessible architecture, respecting the diverse needs of individuals and encouraging social interaction. The firm's horizontal structure and the autonomy granted to its teams empower it to effectively tackle the challenges of innovation and change, while actively sharing its insights at numerous conferences and conventions across Europe. Settanta7 has won several prestigious awards—both national and international—such as The Plan Award, Big See, and OICE, which testify to these efforts.
Leading projects include: the Cittadella Scolastica in Castel Volturno, the Bosco della Musica in Milan, the Engineering Hub at the University of Padua, and the former Scalo Ravone in Bologna.
read in
Italiano";"Padova Hub: https://archello.com/project/padova-hub | Bosco della Musica: https://archello.com/project/bosco-della-musica | Nuovo Polo Scolastico a Castel Volturno: https://archello.com/project/nuovo-polo-scolastico-a-castel-volturno | Nuovo Polo Scolastico di Busca: https://archello.com/project/nuovo-polo-scolastico-di-busca | Re_Start Scampia: https://archello.com/project/restart-scampia | Como Ex Caserma: https://archello.com/project/como-ex-caserma | The Renovation of Primary and Secondary School: https://archello.com/project/the-renovation-of-primary-and-secondary-school | Nuovo liceo scientifico “A.M Enriques Agnoletti” di Sesto Fiorentino: https://archello.com/project/nuovo-liceo-scientifico-am-enriques-agnoletti-di-sesto-fiorentino";"Archello";"https://archello.com/brand/settanta7";"Lisbon";"2025-11-02T14:32:24.007110"
"Henrique Barros-Gomes";"Lisbon, Portugal";"+351935430203";"http://www.henriquebgomes.com/";"Lisbon";"Lisbon based architecture practice, based on a contemporary design philosophy, expert on architecture and visualization.";"Rural House in Portugal: https://archello.com/project/rural-house-in-portugal | Apartment refurbishment in Lisbon: https://archello.com/project/apartment-refurbishment-in-lisbon | Barn Renovation in Ferreira do Zezere: https://archello.com/project/barn-renovation-in-ferreira-do-zezere | The Modernist Cabin: https://archello.com/project/the-modernist-cabin | House near Lisbon: https://archello.com/project/house-near-lisbon | Refurbishment of a traditional stone house: https://archello.com/project/refurbishment-of-a-traditional-stone-house | Portela's Apartment Refurbishment: https://archello.com/project/portelas-apartment-refurbishment | Linear House in Douro: https://archello.com/project/linear-house-in-douro";"Archello";"https://archello.com/brand/henrique-barros-gomes";"Lisbon";"2025-11-02T14:32:45.268365"
"[i]da Arquitectos";"Calçada do Carmo 17, 4ºE Lisbon, Portugal";"+351 213478034";"http://www.i-da.eu/";"Lisbon";"[i]da arquitectos is a studio for architecture, urbanism and urban rehabilitation, based in Lisbon, Portugal. It was founded by Portuguese architects Ivan de Sousa and Inês Antunes, both graduated in Architecture at the Milan Polytechnic in 2002. In 2003 they became members of the Order of Architects of Rome and in 2005 of the Order of Portuguese Architects. Inês Antunes worked with RicciSpaini studio in Rome, obtained a PhD in Architecture from IUAV University of Venice, and since 2018, she is a professor at the Cascais School of Arts and Design, where she currently coordinates the Interior Design course. Ivan de Sousa acquired his professional experience by collaborating first at the Fuksas studio and then at the Nicola di Battista studio, both in Rome. They participated as teachers in courses, workshops and seminars at various universities, including the Modern University of Lisbon, University of Genoa and the University of Cagliari. They have been awarded in several international competitions, among which are Urban Regeneration of the block Aurifícia in Oporto, Europan 10 in Lisbon, Revitalization Iliria Square in Durres, Qualità Italia in Rionero in Vulture, Menoèpiù in Rome, Europan 8 in Palmela and Delle Provincie-Lega Lombarda in Rome. Their work have been published in national and international books and magazines.
...more
read in
Português
Italiano";"Casa PR: https://archello.com/project/casa-pr-4 | Casa do Poço: https://archello.com/project/casa-do-poco | Falésia D'El Rey House: https://archello.com/project/falesia-del-rey-house-2 | ARN 25 House: https://archello.com/project/arn-25-house | Hotel Pé no Monte Phase II: https://archello.com/project/hotel-pe-no-monte-phase-ii | Namu House: https://archello.com/project/namu-house | XXS House | Odemira: https://archello.com/project/xxs-house-odemira | Street vs Road - Europan 10: https://archello.com/project/street-vs-road-europan-10";"Archello";"https://archello.com/brand/ida-arquitectos";"Lisbon";"2025-11-02T14:33:00.420773"
"RAR.STUDIO";"Lisbon, Portugal";"";"http://www.rar-studio.com/";"Lisbon";"rar.studio is a Lisbon-based architectural practice, designing and producing places and objects, research and critical thinking. Transversal to the nature of the exercise, the scale of intervention or the respective client typology, the studio’s work inherently involves the design of solutions deploying sensitive, critical and responsive perspectives on the context and the contingencies prevailing. The design process is determined by the principles of client collaboration, mediation with the supervisory entities and assembling and coordinating teams incorporating the necessary range of technical and specialist skills, knowledge and experience. Through joint reflection, the studio ensures broad reaching, efficient and precise project development.";"Apartment CK: https://archello.com/project/apartment-ck | Apartment AR: https://archello.com/project/apartment-ar-2 | Cycles: https://archello.com/project/cycles | Apartment AP: https://archello.com/project/apartment-ap | Apartment ME: https://archello.com/project/apartment-me | Manchester Building: https://archello.com/project/manchester-building | Musa da Bica: https://archello.com/project/musa-da-bica | Apartment AMC: https://archello.com/project/apartment-amc";"Archello";"https://archello.com/brand/rarstudio";"Lisbon";"2025-11-02T14:33:19.689831"
"José Adriao Architects";"Lisbon, Portugal";"+351 21 362 07 62";"http://www.joseadriao.com/";"Lisbon";"José Adrião Arquitectos is a structure that works in collaboration with different professionals, including engineers, landscape architects, and visual artists. On a project level, the intervention searches for diversity in terms of order and scale. The interventions on territory and landscape or on smaller scale projects such as housing, equipments or services, allow the studio to strength strategies which are based on an extensive knowledge, allowing for distinct and specific proposals for each case. Taking the standard as a starting point, aims to create non-normative proposals that result on informal, heterogeneous and inclusive spaces.";"Casa Santo António: https://archello.com/project/casa-santo-antonio | Eugaria: https://archello.com/project/eugaria | Douradores: https://archello.com/project/douradores | Borges Carneiro: https://archello.com/project/borges-carneiro | Praia do Estoril: https://archello.com/project/praia-do-estoril | Praça Fonte Nova: https://archello.com/project/praca-fonte-nova | CASA DOS PRAZERES: https://archello.com/project/casa-dos-prazeres | Casa da Severa: https://archello.com/project/casa-da-severa";"Archello";"https://archello.com/brand/jose-adriao-architects";"Lisbon";"2025-11-02T14:33:31.703497"
"Miguel Marcelino";"Calçada da Boa Hora 87, Lisbon, Portugal";"";"https://www.marcelino.pt/";"Lisbon";"Miguel Marcelino (Portugal, 1981), architect (UAL, 2005), lives and works in Lisbon. Studied music from 1993 to 1998 at the Gregorian Institute of Lisbon. Worked with Herzog & de Meuron (Switzerland, 2003/04) and Bonell & Gil (Spain, 2005/07), before establishing his own office in 2008, winning right on that year his first open competition.
His built work covers the most varied scales and programs, from small private dwellings to large public buildings.
Parallel to the atelier he has developed other occasional activities as lecturer, jury of prizes and architectural competitions, or as tutor in university workshops.
His work has been exhibited and published in the most diverse media, both national and international, having been invited to integrate the official Portuguese representation at the Venice Architecture Biennale in 2014.";"LAJE FOOTBALL FIELD: https://archello.com/project/laje-football-field | Casa do Quintal: https://archello.com/project/casa-do-quintal | Hypostyle House: https://archello.com/project/hypostyle-house | Museum of Mechanical Music: https://archello.com/project/museum-of-mechanical-music | Casal Saloio – Museum of Rurality: https://archello.com/project/casal-saloio-museum-of-rurality | Apartment Alfornelos: https://archello.com/project/apartment-alfornelos | Telheiras Apartment: https://archello.com/project/telheiras-apartment-2 | Fonte de Angeão School: https://archello.com/project/fonte-de-angeao-school";"Archello";"https://archello.com/brand/miguel-marcelino";"Lisbon";"2025-11-02T14:33:50.620220"
"NOMOS";"Rua Rodrigues de Faria no 103, Lisbon, Portugal";"+41 22 308 43 00";"http://nomos.archi/";"Lisbon";"NOMOS is an association of architects based in Geneva, Lisbon and Madrid. We work at home and abroad on projects of all scales, from furniture to masterplanning, always under an architectural approach, with a focus on community, cultural context and sustainability. We explore new ways of inhabiting space through architecture, placing special interest in drawing as a graphic expression to build our ideas. Together, we design buildings that find opportunities in constraints, and we approach each project with enthusiasm, care and curiosity, always looking for a sustainable beauty. Geneva is headed by Katrien Vertenten & Lucas Camponovo, Massimo Bianco, Daniel Schwarz and Ugo Togni. Lisbon is headed by Jorge Paquete & Veronica Pires. Madrid is headed by Ophélie Herranz & Paul Galindo.
read in
Español";"EL GARAJE: https://archello.com/project/el-garaje | PASODOBLE: https://archello.com/project/pasodoble | Dr. Prévost: https://archello.com/project/dr-prevost | FATA: https://archello.com/project/fata | BOMBAR: https://archello.com/project/bombar | La Nave: https://archello.com/project/la-nave | Tasso: https://archello.com/project/tasso | Paradiso: https://archello.com/project/paradiso";"Archello";"https://archello.com/brand/nomos-2";"Lisbon";"2025-11-02T14:34:09.001512"
"SpaceWorks";"Lisbon, Portugal";"+351965227229";"https://www.spaceworks.io/";"Lisbon";"We make spaces work. Inspirational and highly functional (work)spaces, large scale event design, and architectural & urban planning services";"Avalanche House Berlin: https://archello.com/project/avalanche-house-berlin | CCA Law Firm Lisbon HQ: https://archello.com/project/cca-law-firm-lisbon-hq | Quinta da Melhorada: https://archello.com/project/quinta-da-melhorada | Carcavelos Residence: https://archello.com/project/carcavelos-residence | Manta Lisbon HQ: https://archello.com/project/manta-lisbon-hq | Heden Coworking Rossio: https://archello.com/project/heden-coworking-rossio | CCA: https://archello.com/project/cca";"Archello";"https://archello.com/brand/spaceworks-2";"Lisbon";"2025-11-02T14:34:29.982594"
"Ateliermob";"R. dos Fanqueiros nº 235, 4º Esq. 1100 229 - Lisbon, Portugal";"+351 218863869";"http://www.ateliermob.com/";"Lisbon";"Ateliermob is a multidisciplinary platform for the development of ideas, research and projects in the areas of architecture, landscape, design and urbanism. The company was founded in 2005 in Lisbon, as a result of several works carried out by its founding partners. In 2016, a cooperative - ""Working with the 99%"" - was created for the provision of services in the fields of architecture and social or intervention design, urban planning, strategic planning, coordination and implementation of projects, and training. At the same time, this platform has been developing research work to support project-practice, an online architecture space, architectural design, urban planning and has maintained a regular presence in various forums and national and international networks like: the European ReKreators network, the Observatory of Mexico City, DLBC Lisbon Network, the laboratory of participatory practices developed in the region of Basilicata, in Italy, or the official representation of Portugal at the Venice Architecture Biennale 2014.
read in
Português";"Palácio Marquês de Abrantes: https://archello.com/project/palacio-marques-de-abrantes | Manuel Valente House: https://archello.com/project/manuel-valente-house | Deolinda Santos' House: https://archello.com/project/deolinda-santos-house-2 | António Nunes' House: https://archello.com/project/antonio-nunes-house | Cozinha Comunitária das Terras da Costa: https://archello.com/project/cozinha-comunitaria-das-terras-da-costa | Alvega Canoeing Center: https://archello.com/project/alvega-canoeing-center | Coffee Shop + Shading Surface, Sacavém: https://archello.com/project/coffee-shop-shading-surface-sacavem";"Archello";"https://archello.com/brand/ateliermob";"Lisbon";"2025-11-02T14:34:40.288947"
"MENDONÇA CARRÃO - ATELIER";"Lisbon, Portugal";"";"https://www.mc-a.pt/";"Lisbon";"INTERIOR DESIGN \ BUILDING DESIGN \ LICENSES & PERMITS \ BUDGET MANAGEMENT \ ENGINEERING PROJECTS \ CONSTRUCTION MANAGMENT \";"PORTUGUESE CENTER OF CHINESE MEDICINE: https://archello.com/project/portuguese-center-of-chinese-medicine | COFIDIS Work Lab: https://archello.com/project/cofidis-work-lab | LARANJEIRAS Apartment: https://archello.com/project/laranjeiras-apartment | BOOL Lisbon office: https://archello.com/project/bool-lisbon-office | OKAH Rootop & Restaurant: https://archello.com/project/okah-rootop-restaurant | WODIFY Lisbon Office: https://archello.com/project/wodify-lisbon-office";"Archello";"https://archello.com/brand/mendonca-carrao-atelier";"Lisbon";"2025-11-02T14:35:10.358457"
"Colectivo Warehouse";"Lisbon, Portugal";"00351 916 701 044";"http://www.warehouse.pt/";"Lisbon";"Colectivo Warehouse is a Lisbon based collective working across architecture, design and art. Since 2013, Warehouse has been working on different scales around Europe, deeply involved on cultural and social projects. Combining multi-disciplinary tools from architecture, urbanism, sociology, carpentry and design, it has been developing its own methodologies based on participation, engagement and co-creation that have been producing successful projects. Colectivo Warehouse provides the following services: Architecture, Design, Art installations, Tutoring, Mediation, Participative dynamics, Carpentry, Research and Consulting. We design and re-design, research, involve, experiment, learn and teach, prototype, build, engage, activate and celebrate. Then we disassemble, store and make it all again.
read in
Português";"Natural Construído: https://archello.com/project/natural-construido | Ma Bibliotheque: https://archello.com/project/ma-bibliotheque | Brincadeira Circular: https://archello.com/project/brincadeira-circular | Flagship Shelters / Bottle Collectors VIP: https://archello.com/project/flagship-shelters-bottle-collectors-vip | Cozinha Comunitária das Terras da Costa: https://archello.com/project/cozinha-comunitaria-das-terras-da-costa | SOPA DA PEDRA: https://archello.com/project/sopa-da-pedra";"Archello";"https://archello.com/brand/colectivo-warehouse-2";"Lisbon";"2025-11-02T14:35:30.506943"
"MMV Arquitectos";"Lisbon, Portugal";"";"http://www.mmvarquitectos.com/";"Lisbon";"“An architecture that defies conventions is an architecture we can love for many decades.” MMV “Even if we see ourselves as individuals that deliver creativity in architecture, one can never lose sight from efficiency and coordination, solid knowledge and monitoring specialties. In this profession, creativity alone is not an attribute in itself. It only gains true value when strengthened by a solid know how and, many times, by the ability of solving locally on the work spot, where surprises occur.” MMV Miguel Marques Venâncio is founder, manager and coordinating architect of MMVarchitects, located in Lisbon since 2008. His work experience is long, plural, and today, the studio performance lays on innovation and technical competence as priority standards for success. He believes in a transforming, humanized architecture based on artistical development as process, merging the function with an intrinsic beauty to unveil. This ductile character of architecture reinforces the studios search for the precise aspects that define the composition. These aspects will serve each project along with a skilled choice of materials and construction techniques. Whatever the program data for a space, the studios line of work stands in its ability to harmonize and balancing concepts. All the components are raw material to beneficially mold the space to its living, building timelessness bonds.
read in
Português";"Suspended Matter Box: https://archello.com/project/suspended-matter-box | arts studio 16: https://archello.com/project/arts-studio-16 | INDUSTRIAL SCULPTURE: https://archello.com/project/industrial-sculpture | DENTAL CLINIC: https://archello.com/project/dental-clinic | Designing in Teheran: https://archello.com/project/designing-in-teheran-3 | SPEECH CLINIC: https://archello.com/project/speech-clinic";"Archello";"https://archello.com/brand/mmv-arquitectos";"Lisbon";"2025-11-02T14:35:49.351456"
"KEMA studio";"Lisbon, Portugal";"";"http://www.kema.pt/";"Lisbon";"KEMA studio is a collaboration of two architects.
After years of experience gained in portuguese architectural offices, there emerged an idea to create their very own studio, based on innovation and creativity, and giving special attention to detail.
The studio began its practice in 2015 with renovations of “unwanted”, rejected properties, where discovery of their true potential and their return to existence could be achieved only by means of a profound study.
Our principle is to revive the spirit of reminiscence of each place with contemporary techniques and elements. In our belief, there is always a story to be discovered and told through a thorough intervention.
Though our main focus is renovation, we also develop new construction projects of various scales and functions.";"Vila Ferreira: https://archello.com/project/vila-ferreira | Marvila Attic: https://archello.com/project/marvila-attic | Duplex Porto: https://archello.com/project/duplex-porto | Rua Maria Loft: https://archello.com/project/rua-maria-loft";"Archello";"https://archello.com/brand/kema-studio";"Lisbon";"2025-11-02T14:36:05.211715"
"Pedro Cabrito + Isabel Diniz architects";"n/a, Lisbon, Portugal";"";"http://www.pcidarch.wordpress.com/";"Lisbon";"Pedro Cabrito and Isabel Diniz are working together since 2000, in their studio based in Lisbon. Their work combines formal and spatial experimentation with extreme constructive rigor and an ethic of sustainability in the choice and use of materials. This attitude is present in the numerous large scale exhibition projects completed over the last few years where their approach has been strongly influenced by neo-objectual art.The architectural practice of Pedro Cabrito + Isabel Diniz is thus characterized by processes of formalization based on a constant relationship with the images, stimuli and materiality of everyday life, without any language restriction, emphasizing its metaphorical and poetic value.";"Ilustrarte – Biennial International Exhibition: https://archello.com/project/ilustrarte-biennial-international-exhibition | ILUSTRARTE'16 exhibition design: https://archello.com/project/ilustrarte16-exhibition-design | ILUSTRARTE 2018, Biennial International Exhibition: https://archello.com/project/ilustrarte-2018-biennial-international-exhibition | Ilustrarte 2014 exhibition: https://archello.com/project/ilustrarte-2014-exhibition";"Archello";"https://archello.com/brand/pedro-cabrito-isabel-diniz-architects";"Lisbon";"2025-11-02T14:36:21.502673"
